md,name,eq,way,ec,ko,rn,symbol,map,mdk
Ethanol formation,acetaldehyde dehydrogenase [EC:1.2.1.10],Acetaldehyde + CoA + NAD+ <=> Acetyl-CoA + NADH + H+,Bidirectional,1.2.1.10,K04073,R00228,mhpF,map00620,NA
Ethanol formation,acetaldehyde/propanal dehydrogenase [EC:1.2.1.10 1.2.1.87],Acetaldehyde + CoA + NAD+ <=> Acetyl-CoA + NADH + H+,Bidirectional,1.2.1.10,K18366,R00228,bphJ,map00620,NA
Ethanol formation,aldehyde dehydrogenase,Acetaldehyde + CoA + NAD+ <=> Acetyl-CoA + NADH + H+,Bidirectional,1.2.1.10,K04021,R00228,eutE,map00620,NA
Propionate formation,propionate CoA-transferase [EC:2.8.3.1],Acetyl-CoA + Propanoate <=> Acetate + Propanoyl-CoA,Bidirectional,2.8.3.1,K01026,R00928,pct,"map00620, map00640",NA
Propionate formation,"lactoyl-CoA dehydratase subunit alpha [EC:4.2.1.54], lactoyl-CoA dehydratase subunit beta [EC:4.2.1.54]",Lactoyl-CoA <=> Propenoyl-CoA + H2O,Bidirectional,4.2.1.54,"K20626, K20627",R02963,"lcdA, lcdB",map00640,NA
Propionate formation,acrylyl-CoA reductase (NADH) [EC:1.3.1.95],Propanoyl-CoA + NAD+ <=> Propenoyl-CoA + NADH + H+,Bidirectional,1.3.1.95,K20143,R10161,acrC,map00640,NA
Propionate formation,methylmalonyl-CoA carboxyltransferase 5S subunit [EC:2.1.3.1],(S)-Methylmalonyl-CoA + Pyruvate <=> Propanoyl-CoA + Oxaloacetate,Bidirectional,2.1.3.1,K03416,R00930,E2.1.3.1-5S,map00640,NA
Propionate formation,fumarate hydratase D [EC:4.2.1.2],(S)-Malate <=> Fumarate + H2O,Bidirectional,4.2.1.2,K01675,R01082,fumD,"map00020, map00620, map00720",NA
Propionate formation,fumarate hydratase E [EC:4.2.1.2],(S)-Malate <=> Fumarate + H2O,Bidirectional,4.2.1.2,K01774,R01082,fumE,"map00020, map00620, map00720",NA
Propionate formation,"fumarate hydratase subunit alpha [EC:4.2.1.2], fumarate hydratase subunit beta [EC:4.2.1.2]",(S)-Malate <=> Fumarate + H2O,Bidirectional,4.2.1.2,"K01677, K01678",R01082,"E4.2.1.2AA, E4.2.1.2AB","map00020, map00620, map00720",NA
Propionate formation,"fumarate hydratase, class I [EC:4.2.1.2]",(S)-Malate <=> Fumarate + H2O,Bidirectional,4.2.1.2,K01676,R01082,E4.2.1.2A,"map00020, map00620, map00720",NA
Propionate formation,"fumarate hydratase, class II [EC:4.2.1.2]",(S)-Malate <=> Fumarate + H2O,Bidirectional,4.2.1.2,K01679,R01082,E4.2.1.2B,"map00020, map00620, map00720",NA
Propionate formation,succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18],Propanoyl-CoA + Succinate <=> Succinyl-CoA + Propanoate,Bidirectional,2.8.3.27,K18118,R11773,aarC,"map00020, map00620, map00650",NA
Propionate formation,isobutyryl-CoA mutase [EC:5.4.99.13],(R)-Methylmalonyl-CoA <=> Succinyl-CoA,Bidirectional,5.4.99.2,K11942,R00833,icmF,NA,NA
Propionate formation,methylmalonyl-CoA mutase [EC:5.4.99.2],(R)-Methylmalonyl-CoA <=> Succinyl-CoA,Bidirectional,5.4.99.2,K01847,R00833,MUT,"map00630, map00640, map00720","M00741, M00376"
Propionate formation,"methylmalonyl-CoA mutase, N-terminal domain [EC:5.4.99.2], methylmalonyl-CoA mutase, C-terminal domain [EC:5.4.99.2]",(R)-Methylmalonyl-CoA <=> Succinyl-CoA,Bidirectional,5.4.99.2,"K01848, K01849",R00833,"E5.4.99.2A, E5.4.99.2B","map00630, map00640, map00720","M00741, M00375, M00376"
Propionate formation,methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1],(R)-Methylmalonyl-CoA <=> (S)-Methylmalonyl-CoA,Bidirectional,5.1.99.1,K05606,R02765,MCEE,"map00630, map00640, map00720","M00741, M00375, M00376"
Propionate formation,ethylmalonyl-CoA/methylmalonyl-CoA decarboxylase [EC:4.1.1.94 4.1.1.-],(S)-Methylmalonyl-CoA <=> Propanoyl-CoA + CO2,Bidirectional,4.1.1.A,K18426,R00923,ECHDC1,map00640,NA
Propionate formation,methylmalonyl-CoA decarboxylase [EC:4.1.1.-],(S)-Methylmalonyl-CoA <=> Propanoyl-CoA + CO2,Bidirectional,4.1.1.A,K11264,R00923,scpB,map00640,NA
Propionate formation,methylmalonyl-CoA decarboxylase subunit alpha [EC:7.2.4.3],(S)-Methylmalonyl-CoA + Na+[side 1] + H+[side 2] <=> Propanoyl-CoA + CO2 + Na+[side 2],Bidirectional,7.2.4.3,K01604,R7.2.4.3,mmdA,NA,NA
Propionate formation,phosphate acetyltransferase [EC:2.3.1.8],Propanoyl-CoA + Orthophosphate <=> Propanoyl phosphate + CoA,Bidirectional,"2.3.1.8, 2.3.1.222",K00625,R00921,pta,map00640,NA
Propionate formation,phosphate acetyltransferase [EC:2.3.1.8],Propanoyl-CoA + Orthophosphate <=> Propanoyl phosphate + CoA,Bidirectional,"2.3.1.8, 2.3.1.222",K13788,R00921,pta,map00640,NA
Propionate formation,phosphate propanoyltransferase [EC:2.3.1.222],Propanoyl-CoA + Orthophosphate <=> Propanoyl phosphate + CoA,Bidirectional,"2.3.1.8, 2.3.1.222",K13923,R00921,pduL,map00640,NA
Propionate formation,putative phosphotransacetylase [EC:2.3.1.8],Propanoyl-CoA + Orthophosphate <=> Propanoyl phosphate + CoA,Bidirectional,"2.3.1.8, 2.3.1.222",K15024,R00921,K15024,map00640,NA
Propionate formation,acetate kinase [EC:2.7.2.1],ATP + Propanoate <=> ADP + Propanoyl phosphate,Bidirectional,"2.7.2.1, 2.7.2.15",K00925,R01353,ackA,map00640,NA
Propionate formation,propionate kinase [EC:2.7.2.15],ATP + Propanoate <=> ADP + Propanoyl phosphate,Bidirectional,"2.7.2.1, 2.7.2.15",K00932,R01353,tdcD,map00640,NA
Propionate formation,propionate kinase [EC:2.7.2.15],ATP + Propanoate <=> ADP + Propanoyl phosphate,Bidirectional,"2.7.2.1, 2.7.2.15",K19697,R01353,pduW,map00640,NA
Propionate formation,acetate---CoA ligase (ADP-forming) [EC:6.2.1.13],ATP + Propanoate + CoA <=> ADP + Orthophosphate + Propanoyl-CoA,Bidirectional,6.2.1.13,K24012,R00920,acdAB,map00640,NA
Propionate formation,"acetate---CoA ligase (ADP-forming) subunit alpha [EC:6.2.1.13], acetate---CoA ligase (ADP-forming) subunit beta [EC:6.2.1.13]",ATP + Propanoate + CoA <=> ADP + Orthophosphate + Propanoyl-CoA,Bidirectional,6.2.1.13,"K01905, K22224",R00920,"acdA, acdB",map00640,NA
Butyrate formation,acetyl-CoA C-acetyltransferase [EC:2.3.1.9],2 Acetyl-CoA <=> CoA + Acetoacetyl-CoA,Bidirectional,"2.3.1.9, 2.3.1.16",K00626,R00238,ACAT,"map00620, map00630, map00650, map00720",NA
Butyrate formation,acetyl-CoA acyltransferase 1 [EC:2.3.1.16],2 Acetyl-CoA <=> CoA + Acetoacetyl-CoA,Bidirectional,"2.3.1.9, 2.3.1.16",K07513,R00238,ACAA1,"map00620, map00630, map00650, map00720",NA
Butyrate formation,acetyl-CoA acyltransferase 2 [EC:2.3.1.16],2 Acetyl-CoA <=> CoA + Acetoacetyl-CoA,Bidirectional,"2.3.1.9, 2.3.1.16",K07508,R00238,ACAA2,"map00620, map00630, map00650, map00720",NA
Butyrate formation,acetyl-CoA acyltransferase [EC:2.3.1.16],2 Acetyl-CoA <=> CoA + Acetoacetyl-CoA,Bidirectional,"2.3.1.9, 2.3.1.16",K00632,R00238,fadA,"map00620, map00630, map00650, map00720",NA
Butyrate formation,acetyl-CoA acyltransferase [EC:2.3.1.16],2 Acetyl-CoA <=> CoA + Acetoacetyl-CoA,Bidirectional,"2.3.1.9, 2.3.1.16",K07509,R00238,HADHB,"map00620, map00630, map00650, map00720",NA
Butyrate formation,3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157],(S)-3-Hydroxybutanoyl-CoA + NADP+ <=> Acetoacetyl-CoA + NADPH + H+,Bidirectional,1.1.1.157,K00074,R01976,paaH,map00650,NA
Butyrate formation,3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8],(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O,Bidirectional,4.2.1.17,K01825,R03026,fadB,"map00650, map00720",NA
Butyrate formation,3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3],(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O,Bidirectional,4.2.1.17,K01782,R03026,fadJ,"map00650, map00720",NA
Butyrate formation,"enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / 3,2-trans-enoyl-CoA isomerase [EC:4.2.1.17 1.1.1.35 5.3.3.8]",(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O,Bidirectional,4.2.1.17,K07514,R03026,EHHADH,"map00650, map00720",NA
Butyrate formation,enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35],(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O,Bidirectional,4.2.1.17,K15016,R03026,K15016,"map00650, map00720",NA
Butyrate formation,enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.211],(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O,Bidirectional,4.2.1.17,K07515,R03026,HADHA,"map00650, map00720",NA
Butyrate formation,enoyl-CoA hydratase [EC:4.2.1.17],(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O,Bidirectional,4.2.1.17,K01692,R03026,paaF,"map00650, map00720",NA
Butyrate formation,enoyl-CoA hydratase [EC:4.2.1.17],(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O,Bidirectional,4.2.1.17,K01715,R03026,crt,"map00650, map00720",NA
Butyrate formation,enoyl-CoA hydratase [EC:4.2.1.17],(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O,Bidirectional,4.2.1.17,K07511,R03026,ECHS1,"map00650, map00720",NA
Butyrate formation,enoyl-CoA hydratase [EC:4.2.1.17],(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O,Bidirectional,4.2.1.17,K13767,R03026,fadB,"map00650, map00720",NA
Butyrate formation,enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35 1.1.1.211],(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O,Bidirectional,4.2.1.17,K10527,R03026,MFP2,"map00650, map00720",NA
Butyrate formation,acyl-CoA dehydrogenase [EC:1.3.8.7],Butanoyl-CoA + FAD <=> FADH2 + Crotonoyl-CoA,Bidirectional,"1.3.3.6, 1.3.8.1, 1.3.8.7",K00249,R01175,ACADM,map00650,NA
Butyrate formation,acyl-CoA dehydrogenase [EC:1.3.99.-],Butanoyl-CoA + FAD <=> FADH2 + Crotonoyl-CoA,Bidirectional,"1.3.3.6, 1.3.8.1, 1.3.8.7",K06445,R01175,fadE,map00650,NA
Butyrate formation,acyl-CoA oxidase [EC:1.3.3.6],Butanoyl-CoA + FAD <=> FADH2 + Crotonoyl-CoA,Bidirectional,"1.3.3.6, 1.3.8.1, 1.3.8.7",K00232,R01175,E1.3.3.6,map00650,NA
Butyrate formation,butyryl-CoA dehydrogenase [EC:1.3.8.1],Butanoyl-CoA + FAD <=> FADH2 + Crotonoyl-CoA,Bidirectional,"1.3.3.6, 1.3.8.1, 1.3.8.7",K00248,R01175,ACADS,map00650,NA
Butyrate formation,short-chain 2-methylacyl-CoA dehydrogenase [EC:1.3.8.5],Butanoyl-CoA + FAD <=> FADH2 + Crotonoyl-CoA,Bidirectional,"1.3.3.6, 1.3.8.1, 1.3.8.7",K09478,R01175,ACADSB,map00650,NA
Hydrogen formation,ferredoxin hydrogenase [EC:1.12.7.2],2 Reduced ferredoxin + 2 H+ <=> Hydrogen + 2 Oxidized ferredoxin,Forward,1.12.7.2,K00532,R00019,E1.12.7.2,NA,NA
Hydrogen formation,"ferredoxin hydrogenase large subunit [EC:1.12.7.2], ferredoxin hydrogenase small subunit [EC:1.12.7.2], ferredoxin hydrogenase gamma subunit [EC:1.12.7.2]",2 Reduced ferredoxin + 2 H+ <=> Hydrogen + 2 Oxidized ferredoxin,Forward,1.12.7.2,"K00533, K00534, K06441",R00019,"E1.12.7.2L, E1.12.7.2S, E1.12.7.2G",NA,NA
Hydrogen formation,"iron-hydrogenase subunit alpha [EC:1.12.1.4], iron-hydrogenase subunit beta [EC:1.12.1.4], iron-hydrogenase subunit gamma [EC:1.12.1.4]",2 Hydrogen + NAD+ + 2 Oxidized ferredoxin <=> 5 H+ + NADH + 2 Reduced ferredoxin,Reverse,1.12.1.4,"K17997, K17998, K17999",R09508,"hydA, hydB, hydC",NA,NA
Hydrogen formation,"ech hydrogenase subunit A, ech hydrogenase subunit B, ech hydrogenase subunit C, ech hydrogenase subunit D, ech hydrogenase subunit E, ech hydrogenase subunit F",2 Reduced ferredoxin + 2 H+ + 2 H+[side 1] <=> Hydrogen + 2 Oxidized ferredoxin + 2 H+[side 2],Forward,7.2.1.A,"K14086, K14087, K14088, K14089, K14090, K14091",R7.2.1.A,"echA, echB, echC, echD, echE, echF",NA,NA
Hydrogen formation,"membrane-bound hydrogenase subunit alpha [EC:1.12.7.2], membrane-bound hydrogenase subunit beta [EC:1.12.7.2], membrane-bound hydrogenase subunit mbhJ [EC:1.12.7.2]",2 Reduced ferredoxin + 2 H+ + Na+[side 1] <=> Hydrogen + 2 Oxidized ferredoxin + Na+[side 2],Forward,7.2.1.B,"K18016, K18017, K18023",R7.2.1.B,"mbhL, mbhK, mbhJ",NA,NA
Hydrogen formation,"NAD-reducing hydrogenase large subunit [EC:1.12.1.2], NAD-reducing hydrogenase small subunit [EC:1.12.1.2]",Hydrogen + NAD+ <=> NADH + H+,Reverse,1.12.1.2,"K00436, K18007",R00700,"hoxH, hoxY",NA,NA
Hydrogen formation,"[NiFe] hydrogenase diaphorase moiety large subunit [EC:1.12.1.2], [NiFe] hydrogenase diaphorase moiety small subunit [EC:1.12.1.2]",Hydrogen + NAD+ <=> NADH + H+,Reverse,1.12.1.2,"K18005, K18006",R00700,"hoxF, hoxU",NA,NA
Hydrogen formation,"NADP-reducing hydrogenase subunit HndB [EC:1.12.1.3], NADP-reducing hydrogenase subunit HndA [EC:1.12.1.3], NADP-reducing hydrogenase subunit HndC [EC:1.12.1.3], NADP-reducing hydrogenase subunit HndD [EC:1.12.1.3]",Hydrogen + NADP+ <=> NADPH + H+,Reverse,1.12.1.3,"K17992, K18330, K18331, K18332",R07181,"hndB, hndA, hndC, hndD",NA,NA
Hydrogen formation,"sulfhydrogenase subunit alpha [EC:1.12.1.3 1.12.1.5], sulfhydrogenase subunit delta [EC:1.12.1.3 1.12.1.5]",Hydrogen + NADP+ <=> NADPH + H+,Reverse,1.12.1.3,"K17993, K17994",R07181,"hydA, hydD",NA,NA
Hydrogen formation,"formate dehydrogenase (hydrogenase) [EC:1.17.98.4 1.17.98.-], iron hydrogenase HydA2 [EC:1.12.7.-], FeS-containing electron transfer protein",Formate + 2 H+ <=> CO2 + Hydrogen,Forward,1.17.98.5,"K22015, K25123, K25124",R12754,"fdhF, hydA2, hycB",map00720,M00377
Hydrogen formation,formate dehydrogenase (hydrogenase) [EC:1.17.98.4 1.17.98.-],Formate + 2 H+ <=> CO2 + Hydrogen,Forward,1.17.98.4,K22015,R09481,fdhF,NA,NA
NADH reduction by ferredoxin,"H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit D [EC:7.1.1.11 7.2.1.2], H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit C [EC:7.1.1.11 7.2.1.2], H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit B [EC:7.1.1.11 7.2.1.2]",2 Reduced ferredoxin + NAD+ + H+ + Na+[side 1] <=> 2 Oxidized ferredoxin + NADH + Na+[side 2],Bidirectional,7.2.1.2,"K03614, K03615, K03616",R7.2.1.2,"rnfD, rnfC, rnfB",NA,NA
NADH reduction by ferredoxin,[2Fe-2S]-ferredoxin:NAD+ oxidoreductase,2 Reduced ferredoxin + NAD+ + H+ <=> 2 Oxidized ferredoxin + NADH,Bidirectional,"1.18.1.3, 1.18.1.7",NA,R05875,NA,NA,NA
NADH reduction by ferredoxin,ferredoxin:NADP+ oxidoreductase,2 Reduced ferredoxin + NADP+ + H+ <=> 2 Oxidized ferredoxin + NADPH,Bidirectional,1.18.1.2,NA,R01195,NA,NA,NA
NADH reduction by ferredoxin,NAD(P)+ transhydrogenase (ferredoxin);,NADH + H+ + 2 NADP+ + 2 Reduced ferredoxin <=> NAD+ + 2 NADPH + 2 Oxidized ferredoxin,Bidirectional,1.6.1.4,NA,R1.6.1.4,NA,NA,NA
Quinone reduction by NADH,"NAD(P)H-quinone oxidoreductase subunit 3 [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit K [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit J [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit H [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit 1 [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit I [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit 6 [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit 4L [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit 5 [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit 4 [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit 2 [EC:7.1.1.2]",Ubiquinone + NADH + H+ + 4 H+ <=> Ubiquinol + NAD+ + 4 H+,Bidirectional,7.1.1.2,"K05574, K05582, K05581, K05579, K05572, K05580, K05578, K05576, K05577, K05575, K05573",R11945,"ndhC, ndhK, ndhJ, ndhH, ndhA, ndhI, ndhG, ndhE, ndhF, ndhD, ndhB",map00190,M00145
Quinone reduction by NADH,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 1, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 2, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 3, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 4, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 5, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 6, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 7, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 8, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 9, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 10, NADH dehydrogenase (ubiquinone) 1 alpha/beta subcomplex 1, acyl-carrier protein, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 11, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 12, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 13",Ubiquinone + NADH + H+ + 4 H+ <=> Ubiquinol + NAD+ + 4 H+,Bidirectional,7.1.1.2,"K03945, K03946, K03947, K03948, K03949, K03950, K03951, K03952, K03953, K03954, K03955, K03956, K11352, K11353",R11945,"NDUFA1, NDUFA2, NDUFA3, NDUFA4, NDUFA5, NDUFA6, NDUFA7, NDUFA8, NDUFA9, NDUFA10, NDUFAB1, NDUFA11, NDUFA12, NDUFA13",map00190,M00146
Quinone reduction by NADH,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 1, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 2, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 3, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 4, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 5, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 6, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 7, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 8, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 9, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 10, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 11, NADH dehydrogenase (ubiquinone) 1 subunit C1, NADH dehydrogenase (ubiquinone) 1 subunit C2",Ubiquinone + NADH + H+ + 4 H+ <=> Ubiquinol + NAD+ + 4 H+,Bidirectional,7.1.1.2,"K03957, K03958, K03959, K03960, K03961, K03962, K03963, K03964, K03965, K03966, K11351, K03967, K03968",R11945,"NDUFB1, NDUFB2, NDUFB3, NDUFB4, NDUFB5, NDUFB6, NDUFB7, NDUFB8, NDUFB9, NDUFB10, NDUFB11, NDUFC1, NDUFC2",map00190,M00147
Quinone reduction by NADH,"NADH dehydrogenase (ubiquinone) Fe-S protein 1 [EC:7.1.1.2], NADH dehydrogenase (ubiquinone) Fe-S protein 2 [EC:7.1.1.2], NADH dehydrogenase (ubiquinone) Fe-S protein 3 [EC:7.1.1.2], NADH dehydrogenase (ubiquinone) Fe-S protein 4, NADH dehydrogenase (ubiquinone) Fe-S protein 5, NADH dehydrogenase (ubiquinone) Fe-S protein 6, NADH dehydrogenase (ubiquinone) Fe-S protein 7 [EC:7.1.1.2], NADH dehydrogenase (ubiquinone) Fe-S protein 8 [EC:7.1.1.2], NADH dehydrogenase (ubiquinone) flavoprotein 1 [EC:7.1.1.2], NADH dehydrogenase (ubiquinone) flavoprotein 2 [EC:7.1.1.2]",Ubiquinone + NADH + H+ + 4 H+ <=> Ubiquinol + NAD+ + 4 H+,Bidirectional,7.1.1.2,"K03934, K03935, K03936, K03937, K03938, K03939, K03940, K03941, K03942, K03943",R11945,"NDUFS1, NDUFS2, NDUFS3, NDUFS4, NDUFS5, NDUFS6, NDUFS7, NDUFS8, NDUFV1, NDUFV2",map00190,M00143
Quinone reduction by NADH,"NADH-quinone oxidoreductase subunit A [EC:7.1.1.2], NADH-quinone oxidoreductase subunit B [EC:7.1.1.2], NADH-quinone oxidoreductase subunit C [EC:7.1.1.2], NADH-quinone oxidoreductase subunit D [EC:7.1.1.2], NADH-quinone oxidoreductase subunit E [EC:7.1.1.2], NADH-quinone oxidoreductase subunit F [EC:7.1.1.2], NADH-quinone oxidoreductase subunit G [EC:7.1.1.2], NADH-quinone oxidoreductase subunit H [EC:7.1.1.2], NADH-quinone oxidoreductase subunit I [EC:7.1.1.2], NADH-quinone oxidoreductase subunit J [EC:7.1.1.2], NADH-quinone oxidoreductase subunit K [EC:7.1.1.2], NADH-quinone oxidoreductase subunit L [EC:7.1.1.2], NADH-quinone oxidoreductase subunit M [EC:7.1.1.2], NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]",Ubiquinone + NADH + H+ + 4 H+ <=> Ubiquinol + NAD+ + 4 H+,Bidirectional,7.1.1.2,"K00330, K00331, K00332, K00333, K00334, K00335, K00336, K00337, K00338, K00339, K00340, K00341, K00342, K00343",R11945,"nuoA, nuoB, nuoC, nuoD, nuoE, nuoF, nuoG, nuoH, nuoI, nuoJ, nuoK, nuoL, nuoM, nuoN",map00190,M00144
Quinone reduction by NADH,"NADH-quinone oxidoreductase subunit A [EC:7.1.1.2], NADH-quinone oxidoreductase subunit B [EC:7.1.1.2], NADH-quinone oxidoreductase subunit C/D [EC:7.1.1.2], NADH-quinone oxidoreductase subunit E [EC:7.1.1.2], NADH-quinone oxidoreductase subunit F [EC:7.1.1.2], NADH-quinone oxidoreductase subunit G [EC:7.1.1.2], NADH-quinone oxidoreductase subunit H [EC:7.1.1.2], NADH-quinone oxidoreductase subunit I [EC:7.1.1.2], NADH-quinone oxidoreductase subunit J [EC:7.1.1.2], NADH-quinone oxidoreductase subunit K [EC:7.1.1.2], NADH-quinone oxidoreductase subunit L [EC:7.1.1.2], NADH-quinone oxidoreductase subunit M [EC:7.1.1.2], NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]",Ubiquinone + NADH + H+ + 4 H+ <=> Ubiquinol + NAD+ + 4 H+,Bidirectional,7.1.1.2,"K00330, K00331, K13378, K00334, K00335, K00336, K00337, K00338, K00339, K00340, K00341, K00342, K00343",R11945,"nuoA, nuoB, nuoCD, nuoE, nuoF, nuoG, nuoH, nuoI, nuoJ, nuoK, nuoL, nuoM, nuoN",map00190,M00144
Quinone reduction by NADH,"NADH-quinone oxidoreductase subunit A [EC:7.1.1.2], NADH-quinone oxidoreductase subunit B/C/D [EC:7.1.1.2], NADH-quinone oxidoreductase subunit E [EC:7.1.1.2], NADH-quinone oxidoreductase subunit F [EC:7.1.1.2], NADH-quinone oxidoreductase subunit G [EC:7.1.1.2], NADH-quinone oxidoreductase subunit H [EC:7.1.1.2], NADH-quinone oxidoreductase subunit I [EC:7.1.1.2], NADH-quinone oxidoreductase subunit J [EC:7.1.1.2], NADH-quinone oxidoreductase subunit K [EC:7.1.1.2], NADH-quinone oxidoreductase subunit L [EC:7.1.1.2], NADH-quinone oxidoreductase subunit M [EC:7.1.1.2], NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]",Ubiquinone + NADH + H+ + 4 H+ <=> Ubiquinol + NAD+ + 4 H+,Bidirectional,7.1.1.2,"K00330, K13380, K00334, K00335, K00336, K00337, K00338, K00339, K00340, K00341, K00342, K00343",R11945,"nuoA, nuoBCD, nuoE, nuoF, nuoG, nuoH, nuoI, nuoJ, nuoK, nuoL, nuoM, nuoN",map00190,M00144
Quinone reduction by NADH,"NADH-ubiquinone oxidoreductase chain 1 [EC:7.1.1.2], NADH-ubiquinone oxidoreductase chain 2 [EC:7.1.1.2], NADH-ubiquinone oxidoreductase chain 3 [EC:7.1.1.2], NADH-ubiquinone oxidoreductase chain 4 [EC:7.1.1.2], NADH-ubiquinone oxidoreductase chain 4L [EC:7.1.1.2], NADH-ubiquinone oxidoreductase chain 5 [EC:7.1.1.2], NADH-ubiquinone oxidoreductase chain 6 [EC:7.1.1.2]",Ubiquinone + NADH + H+ + 4 H+ <=> Ubiquinol + NAD+ + 4 H+,Bidirectional,7.1.1.2,"K03878, K03879, K03880, K03881, K03882, K03883, K03884",R11945,"ND1, ND2, ND3, ND4, ND4L, ND5, ND6",map00190,M00142
Quinone reduction by NADH,"Na+-transporting NADH:ubiquinone oxidoreductase subunit A [EC:7.2.1.1], Na+-transporting NADH:ubiquinone oxidoreductase subunit B [EC:7.2.1.1], Na+-transporting NADH:ubiquinone oxidoreductase subunit C [EC:7.2.1.1], Na+-transporting NADH:ubiquinone oxidoreductase subunit D [EC:7.2.1.1], Na+-transporting NADH:ubiquinone oxidoreductase subunit E [EC:7.2.1.1], Na+-transporting NADH:ubiquinone oxidoreductase subunit F [EC:7.2.1.1]",NADH + H+ + Ubiquinone + Na+[side 1] <=> NAD+ + Ubiquinol + Na+[side 2],Bidirectional,7.2.1.1,"K00346, K00347, K00348, K00349, K00350, K00351",R7.2.1.1,"nqrA, nqrB, nqrC, nqrD, nqrE, nqrF",NA,NA
Quinone reduction by NADH,NADH:quinone reductase (non-electrogenic) [EC:1.6.5.9],Ubiquinol + NAD+ <=> Ubiquinone + NADH + H+,Bidirectional,1.6.5.9,K03885,R02163,ndh,NA,NA
